id,name,province,district,subdistrict,phone,lat,lng,type,typeAdd,service,capacity,evaluationResult,status,resolved_location,detail
223,โรงเรียนชุมชนวัดปากกอง,เชียงใหม่,สารภี,สารภี,095-6753097,18.6778229,99.0407252,อาคารสถานพัฒนาเด็กปฐมวัย,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",23,ผ่าน,VALID_NO_DISTRICT,"บ้านหนองสี่แจ่ง หมู่ที่ 1, หนองแฝก, อำเภอสารภี, จังหวัดเชียงใหม่, ประเทศไทย",
224,รพ.สต.บ้านบวกครกเหนือ,เชียงใหม่,สารภี,ท่าวังตาล,53021354,18.7154809,99.0037697,สถานบริการสาธารณสุข,รพ.สต.,,33,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านสันป่ากว๋าว, บ้านบวกครกใต้, ดอนแก้ว, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
226,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแม่แดดน้อย,เชียงใหม่,กัลยาณิวัฒนา,แม่แดด,855396004,18.964501,98.416214,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",13,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแม่แดดน้อย, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอกัลยาณิวัฒนา
227,สถานีตำรวจภูธรหนองตอง,เชียงใหม่,หางดง,หนองตอง,53464214,18.6175943,98.9491038,อาคารสำนักงาน,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",50,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเกาะ, บ้านป่าลาน, หนองตองพัฒนา, อำเภอหางดง, จังหวัดเชียงใหม่, 50340, ประเทศไทย",district=อำเภอหางดง
228,รพ.สต.บ้านป่าสา,เชียงใหม่,สารภี,สันทราย,-,18.64592853,98.96413463,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,ไม่มี,,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"ปากคลอง, สันทรายท่าฉาง, สันทรายมหาวงศ์, อำเภอสารภี, จังหวัดเชียงใหม่, 50340, ประเทศไทย",
229,เทศบาลตำบลแม่ริม,เชียงใหม่,แม่ริม,ริมใต้,53299523,18.916054,98.96083833,อาคารสำนักงาน,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",40,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสุโท, แม่ริม, ริมเหนือ, อำเภอแม่ริม, จังหวัดเชียงใหม่, 50180, ประเทศไทย",district=อำเภอแม่ริม
230,ศูนย์สาธารณสุขและการแพทย์กิ่วแลหลวง,เชียงใหม่,สันป่าตอง,ยุหว่า,53028146,18.6354561,98.8635364,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",26,ผ่าน,VALID,"บ้านหนองหวาย, บ้านต้นแก้ว, บ้านแม, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
231,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งแก,เชียงใหม่,แม่แจ่ม,บ้านทับ,806725878,18.40768236,98.24411789,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ",,ผ่าน,VALID,"บ้านทุ่งแกเหนือ, บ้านทุ่งแกไท, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่แจ่ม
232,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองห้า ตำบลน้ำบ่อหลวง,เชียงใหม่,สันป่าตอง,น้ำบ่อหลวง,840453130,18.671373,98.832961,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",6,ผ่าน,VALID,"บ้านทัวฝาย, บ้านแม, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอสันป่าตอง
233,ศูนย์การแพทย์และสาธารณสุขทุ่งหลวง,เชียงใหม่,พร้าว,ทุ่งหลวง,053-474229,19.36247405,99.1974053,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, ห้องสุขา",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านทุ่งหลวง, พร้าว, น้ำแพร่, อำเภอพร้าว, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอพร้าว
